Agency  	Station        	Station Name                                                                                                                                                                  	Agency Name              	State Name                    	County Name                   	  Latitude	Longitude  	HUC     	Rchmile Segment	Miles Up Reach	Rchonoff	Rchname                                                     	Station Alias                           	Station Type                                                     	Station Depth	Depth Units         	S	G	Description
11NPSWRD	KAHO_UHSG_H30  	ANCHIALINE POOL ON HAWAII COAST NEAR KAILUA KONA / HAWAII / HAWAII                                                                                                            	NATIONAL PARK SERVICE    	Hawaii                        	Hawaii                        	 19.791667	-156.038056	20010000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/LAKE                                                 	            0	FEET                	S	 	THE SITE IS LOCATED ON THE MAKALAWENA HAWAII - HAWAII CO. 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE SITE IS AT AN ANCHIALINE POND ON THE KONA COAST OF HAWAII NEAR KAILUA KONA OUTSIDE KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK.  DATA ARE FROM THE 1974 UNIVERSITY OF HAWAII SEA GRANT PROGRAM REPORT "AQUATIC SURVEY OF THE KONA COAST PONDS; HAWAII ISLAND" BY JOHN A. MACIOLEK AND RICHARD E. BROCK; HAWAII COUNTY PLANNING DEPARTMENT.  FOR MORE INFORMATION CONTACT RESOURCE MANAGEMENT AT KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK; 73-4786 KANALANI ST. 14; KAILUA KONA; HI 96740.  TEL. 808-567-6102.  DATA WERE PROCESSED AND UPLOADED TO STORET BY J. CHRIS ECHOHAWK; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE; SUITE 250; FORT COLLINS CO 80525.  TEL. 970-225-3516.  FAX. 970-225-9965.
11NPSWRD	KAHO_UHSG_H31  	ANCHIALINE POOL ON HAWAII COAST NEAR KAILUA KONA / HAWAII / HAWAII                                                                                                            	NATIONAL PARK SERVICE    	Hawaii                        	Hawaii                        	 19.786667	-156.039444	20010000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/LAKE                                                 	            0	FEET                	S	 	THE SITE IS LOCATED ON THE MAKALAWENA HAWAII - HAWAII CO. 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE SITE IS AT AN ANCHIALINE POND ON THE KONA COAST OF HAWAII NEAR KAILUA KONA OUTSIDE KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK.  DATA ARE FROM THE 1974 UNIVERSITY OF HAWAII SEA GRANT PROGRAM REPORT "AQUATIC SURVEY OF THE KONA COAST PONDS; HAWAII ISLAND" BY JOHN A. MACIOLEK AND RICHARD E. BROCK; HAWAII COUNTY PLANNING DEPARTMENT.  FOR MORE INFORMATION CONTACT RESOURCE MANAGEMENT AT KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK; 73-4786 KANALANI ST. 14; KAILUA KONA; HI 96740.  TEL. 808-567-6102.  DATA WERE PROCESSED AND UPLOADED TO STORET BY J. CHRIS ECHOHAWK; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE; SUITE 250; FORT COLLINS CO 80525.  TEL. 970-225-3516.  FAX. 970-225-9965.
11NPSWRD	KAHO_UHSG_H4   	ANCHIALINE POOL ON HAWAII COAST NEAR KAILUA KONA / HAWAII / HAWAII                                                                                                            	NATIONAL PARK SERVICE    	Hawaii                        	Hawaii                        	 19.798333	-156.024444	20010000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/LAKE                                                 	            0	FEET                	S	 	THE SITE IS LOCATED ON THE MAKALAWENA HAWAII - HAWAII CO. 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE SITE IS AT AN ANCHIALINE POND ON THE KONA COAST OF HAWAII NEAR KAILUA KONA OUTSIDE KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK.  DATA ARE FROM THE 1974 UNIVERSITY OF HAWAII SEA GRANT PROGRAM REPORT "AQUATIC SURVEY OF THE KONA COAST PONDS; HAWAII ISLAND" BY JOHN A. MACIOLEK AND RICHARD E. BROCK; HAWAII COUNTY PLANNING DEPARTMENT.  FOR MORE INFORMATION CONTACT RESOURCE MANAGEMENT AT KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK; 73-4786 KANALANI ST. 14; KAILUA KONA; HI 96740.  TEL. 808-567-6102.  DATA WERE PROCESSED AND UPLOADED TO STORET BY J. CHRIS ECHOHAWK; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE; SUITE 250; FORT COLLINS CO 80525.  TEL. 970-225-3516.  FAX. 970-225-9965.
11NPSWRD	KAHO_UHSG_H5   	ANCHIALINE POOL ON HAWAII COAST NEAR KAILUA KONA / HAWAII / HAWAII                                                                                                            	NATIONAL PARK SERVICE    	Hawaii                        	Hawaii                        	 19.798333	-156.024167	20010000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/LAKE                                                 	            0	FEET                	S	 	THE SITE IS LOCATED ON THE MAKALAWENA HAWAII - HAWAII CO. 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE SITE IS AT AN ANCHIALINE POND ON THE KONA COAST OF HAWAII NEAR KAILUA KONA OUTSIDE KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK.  DATA ARE FROM THE 1974 UNIVERSITY OF HAWAII SEA GRANT PROGRAM REPORT "AQUATIC SURVEY OF THE KONA COAST PONDS; HAWAII ISLAND" BY JOHN A. MACIOLEK AND RICHARD E. BROCK; HAWAII COUNTY PLANNING DEPARTMENT.  FOR MORE INFORMATION CONTACT RESOURCE MANAGEMENT AT KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK; 73-4786 KANALANI ST. 14; KAILUA KONA; HI 96740.  TEL. 808-567-6102.  DATA WERE PROCESSED AND UPLOADED TO STORET BY J. CHRIS ECHOHAWK; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE; SUITE 250; FORT COLLINS CO 80525.  TEL. 970-225-3516.  FAX. 970-225-9965.
11NPSWRD	KAHO_UHSG_H6   	ANCHIALINE POOL ON HAWAII COAST NEAR KAILUA KONA / HAWAII / HAWAII                                                                                                            	NATIONAL PARK SERVICE    	Hawaii                        	Hawaii                        	 19.798333	-156.023889	20010000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/LAKE                                                 	            0	FEET                	S	 	THE SITE IS LOCATED ON THE MAKALAWENA HAWAII - HAWAII CO. 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE SITE IS AT AN ANCHIALINE POND ON THE KONA COAST OF HAWAII NEAR KAILUA KONA OUTSIDE KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK.  DATA ARE FROM THE 1974 UNIVERSITY OF HAWAII SEA GRANT PROGRAM REPORT "AQUATIC SURVEY OF THE KONA COAST PONDS; HAWAII ISLAND" BY JOHN A. MACIOLEK AND RICHARD E. BROCK; HAWAII COUNTY PLANNING DEPARTMENT.  FOR MORE INFORMATION CONTACT RESOURCE MANAGEMENT AT KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK; 73-4786 KANALANI ST. 14; KAILUA KONA; HI 96740.  TEL. 808-567-6102.  DATA WERE PROCESSED AND UPLOADED TO STORET BY J. CHRIS ECHOHAWK; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE; SUITE 250; FORT COLLINS CO 80525.  TEL. 970-225-3516.  FAX. 970-225-9965.
11NPSWRD	KAHO_UHSG_H7   	ANCHIALINE POOL ON HAWAII COAST NEAR KAILUA KONA / HAWAII / HAWAII                                                                                                            	NATIONAL PARK SERVICE    	Hawaii                        	Hawaii                        	 19.798333	-156.023611	20010000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/LAKE                                                 	            0	FEET                	S	 	THE SITE IS LOCATED ON THE MAKALAWENA HAWAII - HAWAII CO. 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE SITE IS AT AN ANCHIALINE POND ON THE KONA COAST OF HAWAII NEAR KAILUA KONA OUTSIDE KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK.  DATA ARE FROM THE 1974 UNIVERSITY OF HAWAII SEA GRANT PROGRAM REPORT "AQUATIC SURVEY OF THE KONA COAST PONDS; HAWAII ISLAND" BY JOHN A. MACIOLEK AND RICHARD E. BROCK; HAWAII COUNTY PLANNING DEPARTMENT.  FOR MORE INFORMATION CONTACT RESOURCE MANAGEMENT AT KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK; 73-4786 KANALANI ST. 14; KAILUA KONA; HI 96740.  TEL. 808-567-6102.  DATA WERE PROCESSED AND UPLOADED TO STORET BY J. CHRIS ECHOHAWK; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE; SUITE 250; FORT COLLINS CO 80525.  TEL. 970-225-3516.  FAX. 970-225-9965.
11NPSWRD	KAHO_UHSG_H8   	ANCHIALINE POOL ON HAWAII COAST NEAR KAILUA KONA / HAWAII / HAWAII                                                                                                            	NATIONAL PARK SERVICE    	Hawaii                        	Hawaii                        	 19.796667	-156.026944	20010000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/LAKE                                                 	            0	FEET                	S	 	THE SITE IS LOCATED ON THE MAKALAWENA HAWAII - HAWAII CO. 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE SITE IS AT AN ANCHIALINE POND ON THE KONA COAST OF HAWAII NEAR KAILUA KONA OUTSIDE KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK.  DATA ARE FROM THE 1974 UNIVERSITY OF HAWAII SEA GRANT PROGRAM REPORT "AQUATIC SURVEY OF THE KONA COAST PONDS; HAWAII ISLAND" BY JOHN A. MACIOLEK AND RICHARD E. BROCK; HAWAII COUNTY PLANNING DEPARTMENT.  FOR MORE INFORMATION CONTACT RESOURCE MANAGEMENT AT KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK; 73-4786 KANALANI ST. 14; KAILUA KONA; HI 96740.  TEL. 808-567-6102.  DATA WERE PROCESSED AND UPLOADED TO STORET BY J. CHRIS ECHOHAWK; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE; SUITE 250; FORT COLLINS CO 80525.  TEL. 970-225-3516.  FAX. 970-225-9965.
11NPSWRD	KAHO_UHSG_H9   	ANCHIALINE POOL ON HAWAII COAST NEAR KAILUA KONA / HAWAII / HAWAII                                                                                                            	NATIONAL PARK SERVICE    	Hawaii                        	Hawaii                        	 19.796667	-156.026944	20010000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/LAKE                                                 	            0	FEET                	S	 	THE SITE IS LOCATED ON THE MAKALAWENA HAWAII - HAWAII CO. 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE SITE IS AT AN ANCHIALINE POND ON THE KONA COAST OF HAWAII NEAR KAILUA KONA OUTSIDE KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK.  DATA ARE FROM THE 1974 UNIVERSITY OF HAWAII SEA GRANT PROGRAM REPORT "AQUATIC SURVEY OF THE KONA COAST PONDS; HAWAII ISLAND" BY JOHN A. MACIOLEK AND RICHARD E. BROCK; HAWAII COUNTY PLANNING DEPARTMENT.  FOR MORE INFORMATION CONTACT RESOURCE MANAGEMENT AT KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK; 73-4786 KANALANI ST. 14; KAILUA KONA; HI 96740.  TEL. 808-567-6102.  DATA WERE PROCESSED AND UPLOADED TO STORET BY J. CHRIS ECHOHAWK; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE; SUITE 250; FORT COLLINS CO 80525.  TEL. 970-225-3516.  FAX. 970-225-9965.
11NPSWRD	KAHO_UHSG_I1   	ANCHIALINE POOL ON HAWAII COAST NEAR KAILUA KONA / HAWAII / HAWAII                                                                                                            	NATIONAL PARK SERVICE    	Hawaii                        	Hawaii                        	 19.783333	-156.045556	20010000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/LAKE                                                 	            0	FEET                	S	 	THE SITE IS LOCATED ON THE MAKALAWENA HAWAII - HAWAII CO. 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE SITE IS AT AN ANCHIALINE POND ON THE KONA COAST OF HAWAII NEAR KAILUA KONA OUTSIDE KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK.  DATA ARE FROM THE 1974 UNIVERSITY OF HAWAII SEA GRANT PROGRAM REPORT "AQUATIC SURVEY OF THE KONA COAST PONDS; HAWAII ISLAND" BY JOHN A. MACIOLEK AND RICHARD E. BROCK; HAWAII COUNTY PLANNING DEPARTMENT.  FOR MORE INFORMATION CONTACT RESOURCE MANAGEMENT AT KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK; 73-4786 KANALANI ST. 14; KAILUA KONA; HI 96740.  TEL. 808-567-6102.  DATA WERE PROCESSED AND UPLOADED TO STORET BY J. CHRIS ECHOHAWK; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE; SUITE 250; FORT COLLINS CO 80525.  TEL. 970-225-3516.  FAX. 970-225-9965.
11NPSWRD	KAHO_UHSG_I2   	ANCHIALINE POOL ON HAWAII COAST NEAR KAILUA KONA / HAWAII / HAWAII                                                                                                            	NATIONAL PARK SERVICE    	Hawaii                        	Hawaii                        	 19.783333	-156.045278	20010000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/LAKE                                                 	            0	FEET                	S	 	THE SITE IS LOCATED ON THE MAKALAWENA HAWAII - HAWAII CO. 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE SITE IS AT AN ANCHIALINE POND ON THE KONA COAST OF HAWAII NEAR KAILUA KONA OUTSIDE KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK.  DATA ARE FROM THE 1974 UNIVERSITY OF HAWAII SEA GRANT PROGRAM REPORT "AQUATIC SURVEY OF THE KONA COAST PONDS; HAWAII ISLAND" BY JOHN A. MACIOLEK AND RICHARD E. BROCK; HAWAII COUNTY PLANNING DEPARTMENT.  FOR MORE INFORMATION CONTACT RESOURCE MANAGEMENT AT KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK; 73-4786 KANALANI ST. 14; KAILUA KONA; HI 96740.  TEL. 808-567-6102.  DATA WERE PROCESSED AND UPLOADED TO STORET BY J. CHRIS ECHOHAWK; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE; SUITE 250; FORT COLLINS CO 80525.  TEL. 970-225-3516.  FAX. 970-225-9965.
11NPSWRD	KAHO_UHSG_I3   	ANCHIALINE POOL ON HAWAII COAST NEAR KAILUA KONA / HAWAII / HAWAII                                                                                                            	NATIONAL PARK SERVICE    	Hawaii                        	Hawaii                        	    19.735	-156.058333	20010000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/LAKE                                                 	            0	FEET                	S	 	THE SITE IS LOCATED ON THE KEAHOLE POINT HAWAII - HAWAII CO. 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE SITE IS AT AN ANCHIALINE POND ON THE KONA COAST OF HAWAII NEAR KAILUA KONA OUTSIDE KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK.  DATA ARE FROM THE 1974 UNIVERSITY OF HAWAII SEA GRANT PROGRAM REPORT "AQUATIC SURVEY OF THE KONA COAST PONDS; HAWAII ISLAND" BY JOHN A. MACIOLEK AND RICHARD E. BROCK; HAWAII COUNTY PLANNING DEPARTMENT.  FOR MORE INFORMATION CONTACT RESOURCE MANAGEMENT AT KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK; 73-4786 KANALANI ST. 14; KAILUA KONA; HI 96740.  TEL. 808-567-6102.  DATA WERE PROCESSED AND UPLOADED TO STORET BY J. CHRIS ECHOHAWK; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE; SUITE 250; FORT COLLINS CO 80525.  TEL. 970-225-3516.  FAX. 970-225-9965.
11NPSWRD	KAHO_UHSG_I4   	ANCHIALINE POOL ON HAWAII COAST NEAR KAILUA KONA / HAWAII / HAWAII                                                                                                            	NATIONAL PARK SERVICE    	Hawaii                        	Hawaii                        	 19.734833	-156.060111	20010000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/LAKE                                                 	            0	FEET                	S	 	THE SITE IS LOCATED ON THE KEAHOLE POINT HAWAII - HAWAII CO. 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE SITE IS AT AN ANCHIALINE POND ON THE KONA COAST OF HAWAII NEAR KAILUA KONA OUTSIDE KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK.  DATA ARE FROM THE 1974 UNIVERSITY OF HAWAII SEA GRANT PROGRAM REPORT "AQUATIC SURVEY OF THE KONA COAST PONDS; HAWAII ISLAND" BY JOHN A. MACIOLEK AND RICHARD E. BROCK; HAWAII COUNTY PLANNING DEPARTMENT.  FOR MORE INFORMATION CONTACT RESOURCE MANAGEMENT AT KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK; 73-4786 KANALANI ST. 14; KAILUA KONA; HI 96740.  TEL. 808-567-6102.  DATA WERE PROCESSED AND UPLOADED TO STORET BY J. CHRIS ECHOHAWK; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE; SUITE 250; FORT COLLINS CO 80525.  TEL. 970-225-3516.  FAX. 970-225-9965.
11NPSWRD	KAHO_UHSG_I5   	ANCHIALINE POOL ON HAWAII COAST NEAR KAILUA KONA / HAWAII / HAWAII                                                                                                            	NATIONAL PARK SERVICE    	Hawaii                        	Hawaii                        	    19.735	-156.059722	20010000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/LAKE                                                 	            0	FEET                	S	 	THE SITE IS LOCATED ON THE KEAHOLE POINT HAWAII - HAWAII CO. 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE SITE IS AT AN ANCHIALINE POND ON THE KONA COAST OF HAWAII NEAR KAILUA KONA OUTSIDE KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK.  DATA ARE FROM THE 1974 UNIVERSITY OF HAWAII SEA GRANT PROGRAM REPORT "AQUATIC SURVEY OF THE KONA COAST PONDS; HAWAII ISLAND" BY JOHN A. MACIOLEK AND RICHARD E. BROCK; HAWAII COUNTY PLANNING DEPARTMENT.  FOR MORE INFORMATION CONTACT RESOURCE MANAGEMENT AT KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK; 73-4786 KANALANI ST. 14; KAILUA KONA; HI 96740.  TEL. 808-567-6102.  DATA WERE PROCESSED AND UPLOADED TO STORET BY J. CHRIS ECHOHAWK; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE; SUITE 250; FORT COLLINS CO 80525.  TEL. 970-225-3516.  FAX. 970-225-9965.
11NPSWRD	KAHO_UHSG_J1   	ANCHIALINE POOL ON HAWAII COAST NEAR KAILUA KONA / HAWAII / HAWAII                                                                                                            	NATIONAL PARK SERVICE    	Hawaii                        	Hawaii                        	 19.720056	-156.052111	20010000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/LAKE                                                 	            0	FEET                	S	 	THE SITE IS LOCATED ON THE KEAHOLE POINT HAWAII - HAWAII CO. 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE SITE IS AT AN ANCHIALINE POND ON THE KONA COAST OF HAWAII NEAR KAILUA KONA OUTSIDE KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK.  DATA ARE FROM THE 1974 UNIVERSITY OF HAWAII SEA GRANT PROGRAM REPORT "AQUATIC SURVEY OF THE KONA COAST PONDS; HAWAII ISLAND" BY JOHN A. MACIOLEK AND RICHARD E. BROCK; HAWAII COUNTY PLANNING DEPARTMENT.  FOR MORE INFORMATION CONTACT RESOURCE MANAGEMENT AT KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK; 73-4786 KANALANI ST. 14; KAILUA KONA; HI 96740.  TEL. 808-567-6102.  DATA WERE PROCESSED AND UPLOADED TO STORET BY J. CHRIS ECHOHAWK; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE; SUITE 250; FORT COLLINS CO 80525.  TEL. 970-225-3516.  FAX. 970-225-9965.
11NPSWRD	KAHO_UHSG_J10  	ANCHIALINE POOL ON HAWAII COAST NEAR KAILUA KONA / HAWAII / HAWAII                                                                                                            	NATIONAL PARK SERVICE    	Hawaii                        	Hawaii                        	 19.698333	-156.043889	20010000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/LAKE                                                 	            0	FEET                	S	 	THE SITE IS LOCATED ON THE KEAHOLE POINT HAWAII - HAWAII CO. 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE SITE IS AT AN ANCHIALINE POND ON THE KONA COAST OF HAWAII NEAR KAILUA KONA OUTSIDE KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK.  DATA ARE FROM THE 1974 UNIVERSITY OF HAWAII SEA GRANT PROGRAM REPORT "AQUATIC SURVEY OF THE KONA COAST PONDS; HAWAII ISLAND" BY JOHN A. MACIOLEK AND RICHARD E. BROCK; HAWAII COUNTY PLANNING DEPARTMENT.  FOR MORE INFORMATION CONTACT RESOURCE MANAGEMENT AT KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK; 73-4786 KANALANI ST. 14; KAILUA KONA; HI 96740.  TEL. 808-567-6102.  DATA WERE PROCESSED AND UPLOADED TO STORET BY J. CHRIS ECHOHAWK; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE; SUITE 250; FORT COLLINS CO 80525.  TEL. 970-225-3516.  FAX. 970-225-9965.
11NPSWRD	KAHO_UHSG_J11  	ANCHIALINE POOL ON HAWAII COAST NEAR KAILUA KONA / HAWAII / HAWAII                                                                                                            	NATIONAL PARK SERVICE    	Hawaii                        	Hawaii                        	 19.698333	-156.044722	20010000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/LAKE                                                 	            0	FEET                	S	 	THE SITE IS LOCATED ON THE KEAHOLE POINT HAWAII - HAWAII CO. 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE SITE IS AT AN ANCHIALINE POND ON THE KONA COAST OF HAWAII NEAR KAILUA KONA OUTSIDE KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK.  DATA ARE FROM THE 1974 UNIVERSITY OF HAWAII SEA GRANT PROGRAM REPORT "AQUATIC SURVEY OF THE KONA COAST PONDS; HAWAII ISLAND" BY JOHN A. MACIOLEK AND RICHARD E. BROCK; HAWAII COUNTY PLANNING DEPARTMENT.  FOR MORE INFORMATION CONTACT RESOURCE MANAGEMENT AT KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK; 73-4786 KANALANI ST. 14; KAILUA KONA; HI 96740.  TEL. 808-567-6102.  DATA WERE PROCESSED AND UPLOADED TO STORET BY J. CHRIS ECHOHAWK; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE; SUITE 250; FORT COLLINS CO 80525.  TEL. 970-225-3516.  FAX. 970-225-9965.
11NPSWRD	KAHO_UHSG_J12  	ANCHIALINE POOL ON HAWAII COAST NEAR KAILUA KONA / HAWAII / HAWAII                                                                                                            	NATIONAL PARK SERVICE    	Hawaii                        	Hawaii                        	 19.696667	-156.045   	20010000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/LAKE                                                 	            0	FEET                	S	 	THE SITE IS LOCATED ON THE KEAHOLE POINT HAWAII - HAWAII CO. 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE SITE IS AT AN ANCHIALINE POND ON THE KONA COAST OF HAWAII NEAR KAILUA KONA OUTSIDE KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK.  DATA ARE FROM THE 1974 UNIVERSITY OF HAWAII SEA GRANT PROGRAM REPORT "AQUATIC SURVEY OF THE KONA COAST PONDS; HAWAII ISLAND" BY JOHN A. MACIOLEK AND RICHARD E. BROCK; HAWAII COUNTY PLANNING DEPARTMENT.  FOR MORE INFORMATION CONTACT RESOURCE MANAGEMENT AT KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK; 73-4786 KANALANI ST. 14; KAILUA KONA; HI 96740.  TEL. 808-567-6102.  DATA WERE PROCESSED AND UPLOADED TO STORET BY J. CHRIS ECHOHAWK; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE; SUITE 250; FORT COLLINS CO 80525.  TEL. 970-225-3516.  FAX. 970-225-9965.
11NPSWRD	KAHO_UHSG_J13  	ANCHIALINE POOL ON HAWAII COAST NEAR KAILUA KONA / HAWAII / HAWAII                                                                                                            	NATIONAL PARK SERVICE    	Hawaii                        	Hawaii                        	 19.696667	-156.045556	20010000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/LAKE                                                 	            0	FEET                	S	 	THE SITE IS LOCATED ON THE KEAHOLE POINT HAWAII - HAWAII CO. 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE SITE IS AT AN ANCHIALINE POND ON THE KONA COAST OF HAWAII NEAR KAILUA KONA OUTSIDE KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK.  DATA ARE FROM THE 1974 UNIVERSITY OF HAWAII SEA GRANT PROGRAM REPORT "AQUATIC SURVEY OF THE KONA COAST PONDS; HAWAII ISLAND" BY JOHN A. MACIOLEK AND RICHARD E. BROCK; HAWAII COUNTY PLANNING DEPARTMENT.  FOR MORE INFORMATION CONTACT RESOURCE MANAGEMENT AT KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK; 73-4786 KANALANI ST. 14; KAILUA KONA; HI 96740.  TEL. 808-567-6102.  DATA WERE PROCESSED AND UPLOADED TO STORET BY J. CHRIS ECHOHAWK; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE; SUITE 250; FORT COLLINS CO 80525.  TEL. 970-225-3516.  FAX. 970-225-9965.
11NPSWRD	KAHO_UHSG_J14  	ANCHIALINE POOL ON HAWAII COAST NEAR KAILUA KONA / HAWAII / HAWAII                                                                                                            	NATIONAL PARK SERVICE    	Hawaii                        	Hawaii                        	 19.696667	-156.046111	20010000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/LAKE                                                 	            0	FEET                	S	 	THE SITE IS LOCATED ON THE KEAHOLE POINT HAWAII - HAWAII CO. 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE SITE IS AT AN ANCHIALINE POND ON THE KONA COAST OF HAWAII NEAR KAILUA KONA INSIDE KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK.  DATA ARE FROM THE 1974 UNIVERSITY OF HAWAII SEA GRANT PROGRAM REPORT "AQUATIC SURVEY OF THE KONA COAST PONDS; HAWAII ISLAND" BY JOHN A. MACIOLEK AND RICHARD E. BROCK; HAWAII COUNTY PLANNING DEPARTMENT.  FOR MORE INFORMATION CONTACT RESOURCE MANAGEMENT AT KALOKO-HONOKOHAU NATIONAL HISTORICAL PARK; 73-4786 KANALANI ST. 14; KAILUA KONA; HI 96740.  TEL. 808-567-6102.  DATA WERE PROCESSED AND UPLOADED TO STORET BY J. CHRIS ECHOHAWK; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE; SUITE 250; FORT COLLINS CO 80525.  TEL. 970-225-3516.  FAX. 970-225-9965.
