Status,Species/Listing Name,score
E,"ballart, Menzies (Exocarpos menziesii)",0.6
E,"bean, sea (Mucuna sloanei persericea)",0.6
E,"Bluegrass, Hawaiian (Poa sandvicensis)",0.6
E,"Bluegrass, Mann's (Poa mannii)",0.6
E,"Chaff-flower, round-leaved (Achyranthes splendens var. rotundata)",0.6
E,"diellia, Asplenium-leaved (Asplenium dielerectum)",0.6
E,`Ena`ena (Pseudognaphalium (=Gnaphalium) sandwicensium var. molokaiense),0.6
E,"fern, Maui (Microlepia strigosa var. mauiensis)",0.6
E,"Fern, pendant kihi (Adenophorus periens)",0.6
E,"Gardenia (=Na`u), Hawaiian (Gardenia brighamii)",0.6
E,"Geranium, Hawaiian red-flowered (Geranium arboreum)",0.6
E,Haha (Cyanea acuminata),0.6
E,Haha (Cyanea asarifolia),0.6
E,Haha (Cyanea asplenifolia),0.6
E,Haha (Cyanea calycina),0.6
E,Haha (Cyanea copelandii ssp. copelandii),0.6
E,Haha (Cyanea copelandii ssp. haleakalaensis),0.6
E,haha (Cyanea crispa),0.6
E,Haha (Cyanea dolichopoda),0.6
E,haha (Cyanea dunbariae),0.6
E,haha (Cyanea duvalliorum),0.6
E,Haha (Cyanea eleeleensis),0.6
E,haha (Cyanea gibsonii),0.6
E,Haha (Cyanea glabra),0.6
E,Haha (Cyanea grimesiana ssp. grimesiana),0.6
E,Haha (Cyanea grimesiana ssp. obatae),0.6
E,Haha (Cyanea hamatiflora ssp. carlsonii),0.6
E,Haha (Cyanea hamatiflora ssp. hamatiflora),0.6
E,Haha (Cyanea humboldtiana),0.6
E,Haha (Cyanea kolekoleensis),0.6
E,Haha (Cyanea koolauensis),0.6
E,Haha (Cyanea kuhihewa),0.6
E,Haha (Cyanea kunthiana),0.6
E,Haha (Cyanea lanceolata),0.6
E,Haha (Cyanea lobata),0.6
E,Haha (Cyanea longiflora),0.6
E,haha (Cyanea magnicalyx),0.6
E,Haha (Cyanea mannii),0.6
E,haha (Cyanea maritae),0.6
E,Haha (Cyanea marksii),0.6
E,haha (Cyanea mauiensis),0.6
E,Haha (Cyanea mceldowneyi),0.6
E,haha (Cyanea munroi),0.6
E,Haha (Cyanea obtusa),0.6
E,Haha (Cyanea pinnatifida),0.6
E,Haha (Cyanea procera),0.6
E,Haha (Cyanea remyi),0.6
E,Haha (Cyanea rivularis),0.6
E,Haha (Cyanea shipmanii),0.6
E,Haha (Cyanea stictophylla),0.6
E,Haha (Cyanea st.-johnii),0.6
E,Haha (Cyanea superba),0.6
E,Haha (Cyanea truncata),0.6
E,Haha (Cyanea undulata),0.6
E,haiwale (Cyrtandra ferripilosa),0.6
E,Haiwale (Cyrtandra paliku),0.6
E,Ha`iwale (Cyrtandra crenata),0.6
E,Ha`iwale (Cyrtandra dentata),0.6
E,Ha`iwale (Cyrtandra filipes),0.6
E,Ha`iwale (Cyrtandra giffardii),0.6
E,Ha`iwale (Cyrtandra hematos),0.6
E,Ha`iwale (Cyrtandra kaulantha),0.6
E,Ha`iwale (Cyrtandra munroi),0.6
E,Ha`iwale (Cyrtandra oenobarba),0.6
E,Ha`iwale (Cyrtandra oxybapha),0.6
E,Ha`iwale (Cyrtandra polyantha),0.6
E,Ha`iwale (Cyrtandra sessilis),0.6
E,Ha`iwale (Cyrtandra subumbellata),0.6
E,Ha`iwale (Cyrtandra tintinnabula),0.6
E,Ha`iwale (Cyrtandra viridiflora),0.6
E,Hala pepe (Pleomele fernaldii),0.6
E,Hala pepe (Pleomele forbesii),0.6
E,Hala pepe (Pleomele hawaiiensis),0.6
E,Hau kuahiwi (Hibiscadelphus giffardianus),0.6
E,Hau kuahiwi (Hibiscadelphus hualalaiensis),0.6
E,Hau kuahiwi (Hibiscadelphus woodii),0.6
E,Heau (Exocarpos luteolus),0.6
E,"Hibiscus, Clay's (Hibiscus clayi)",0.6
E,Ho`awa (Pittosporum napaliense),0.6
E,Holei (Ochrosia haleakalae),0.6
E,Holei (Ochrosia kilaueaensis),0.6
E,Honohono (Haplostachys haplostachya),0.6
E,Hulumoa (Korthalsella degeneri),0.6
E,Ihi (Portulaca villosa),0.6
E,Ihi`ihi (Marsilea villosa),0.6
E,"Iliau, dwarf (Wilkesia hobdyi)",0.6
E,"Ischaemum, Hilo (Ischaemum byrone)",0.6
E,Kamakahala (Labordia cyrtandrae),0.6
E,Kamakahala (Labordia helleri),0.6
E,Kamakahala (Labordia lydgatei),0.6
E,Kamakahala (Labordia pumila),0.6
E,Kamakahala (Labordia tinifolia var. lanaiensis),0.6
E,Kamakahala (Labordia tinifolia var. wahiawaensis),0.6
E,Kamakahala (Labordia triflora),0.6
E,Kamanomano (Cenchrus agrimonioides),0.6
E,Kampua`a (Kadua (=Hedyotis) fluviatilis),0.6
E,Kauai hau kuahiwi (Hibiscadelphus distans),0.6
E,Kauila (Colubrina oppositifolia),0.6
E,Kaulu (Pteralyxia kauaiensis),0.6
E,Kaulu (Pteralyxia macrocarpa),0.6
E,kilau (Dryopteris glabra var. pusilla),0.6
E,Kio`ele (Kadua coriacea),0.6
E,Kiponapona (Phyllostegia racemosa),0.6
E,Kohe malama malama o kanaloa (Kanaloa kahoolawensis),0.6
E,Koholapehu (Dubautia latifolia),0.6
E,Koki`o (Kokia drynarioides),0.6
E,Koki`o (Kokia kauaiensis),0.6
E,"Koki`o, Cooke's (Kokia cookei)",0.6
E,Koki`o ke`oke`o (Hibiscus arnottianus ssp. immaculatus),0.6
E,Koki`o ke`oke`o (Hibiscus waimeae ssp. hannerae),0.6
E,Kolea (Myrsine fosbergii),0.6
E,Kolea (Myrsine juddii),0.6
E,Kolea (Myrsine knudsenii),0.6
E,Kolea (Myrsine mezii),0.6
E,Kolea (Myrsine vaccinioides),0.6
E,Ko`oko`olau (Bidens amplectens),0.6
E,Ko`oko`olau (Bidens campylotheca pentamera),0.6
E,Ko`oko`olau (Bidens campylotheca waihoiensis),0.6
E,Ko`oko`olau (Bidens conjuncta),0.6
E,Ko`oko`olau (Bidens micrantha ctenophylla),0.6
E,Ko`oko`olau (Bidens micrantha ssp. kalealaha),0.6
E,Ko`oko`olau (Bidens wiebkei),0.6
E,Ko`oloa`ula (Abutilon menziesii),0.6
E,kopa (Kadua cordata remyi),0.6
E,Kopiko (Psychotria grandiflora),0.6
E,Kopiko (Psychotria hobdyi),0.6
E,Kuahiwi laukahi (Plantago hawaiensis),0.6
E,Kuahiwi laukahi (Plantago princeps),0.6
E,Kuawawaenohu (Schiedea lychnoides),0.6
E,Kula wahine noho (Isodendrion pyrifolium),0.6
E,Kulu`i (Nototrichium humile),0.6
E,Lau `ehu (Panicum niihauense),0.6
E,Laulihilihi (Schiedea stellarioides),0.6
E,lehua makanoe (Lysimachia daphnoides),0.6
E,Liliwai (Acaena exigua),0.6
E,Lo`ulu (Pritchardia kaalae),0.6
E,Lo`ulu (Pritchardia lanigera),0.6
E,Lo`ulu (Pritchardia maideniana),0.6
E,Lo`ulu (Pritchardia munroi),0.6
E,Lo`ulu (Pritchardia napaliensis),0.6
E,Lo`ulu (Pritchardia remota),0.6
E,Lo`ulu (Pritchardia schattaueri),0.6
E,Lo`ulu (Pritchardia viscosa),0.6
E,"Lo`ulu, (=Na`ena`e) (Pritchardia hardyi)",0.6
E,"Love grass, Fosberg's (Eragrostis fosbergii)",0.6
E,Mahoe (Alectryon macrococcus),0.6
E,"maiden fern, Boyds (Cyclosorus boydiae)",0.6
E,Makou (Ranunculus hawaiensis),0.6
E,Makou (Ranunculus mauiensis),0.6
E,"Ma`o hau hele, (=native yellow hibiscus) (Hibiscus brackenridgei)",0.6
E,Ma`oli`oli (Schiedea apokremnos),0.6
E,Ma`oli`oli (Schiedea hawaiiensis),0.6
E,Ma`oli`oli (Schiedea kealiae),0.6
E,Ma`oli`oli (Schiedea pubescens),0.6
E,Mapele (Cyrtandra cyaneoides),0.6
E,Mehamehame (Flueggea neowawraea),0.6
E,Naenae (Dubautia kalalauensis),0.6
E,Naenae (Dubautia kenwoodii),0.6
E,Na`ena`e (Dubautia herbstobatae),0.6
E,Na`ena`e (Dubautia imbricata imbricata),0.6
E,Na`ena`e (Dubautia pauciflorula),0.6
E,Na`ena`e (Dubautia plantaginea magnifolia),0.6
E,Na`ena`e (Dubautia plantaginea ssp. humilis),0.6
E,Na`ena`e (Dubautia waialealae),0.6
E,Nani wai`ale`ale (Viola kauaiensis var. wahiawaensis),0.6
E,Nanu (Gardenia mannii),0.6
E,Nanu (Gardenia remyi),0.6
E,"Naupaka, dwarf (Scaevola coriacea)",0.6
E,Nehe (Lipochaeta fauriei),0.6
E,Nehe (Lipochaeta lobata var. leptophylla),0.6
E,Nehe (Lipochaeta micrantha),0.6
E,Nehe (Lipochaeta waimeaensis),0.6
E,nehe (Melanthera kamolensis),0.6
E,Nehe (Melanthera tenuifolia),0.6
E,Nioi (Eugenia koolauensis),0.6
E,No common name (Abutilon eremitopetalum),0.6
E,No common name (Abutilon sandwicense),0.6
E,No common name (Achyranthes mutica),0.6
E,No common name (Amaranthus brownii),0.6
E,No common name (Asplenium dielfalcatum),0.6
E,No common name (Asplenium diellaciniatum),0.6
E,No common name (Asplenium dielmannii),0.6
E,No common name (Asplenium dielpallidum),0.6
E,No common name (Asplenium peruvianum var. insulare),0.6
E,No common name (Asplenium unisorum),0.6
E,No common name (Bidens hillebrandiana ssp. hillebrandiana),0.6
E,No common name (Bonamia menziesii),0.6
E,No common name (Cyanea kauaulaensis),0.6
E,No common name (Cyanea profuga),0.6
E,No common name (Cyanea purpurellifolia),0.6
E,No common name (Cyperus fauriei),0.6
E,No common name (Cyperus neokunthianus),0.6
E,No common name (Cyperus pennatiformis),0.6
E,No common name (Cyrtandra gracilis),0.6
E,No common name (Cyrtandra nanawaleensis),0.6
E,No common name (Cyrtandra wagneri),0.6
E,No common name (Cyrtandra waiolani),0.6
E,No common name (Delissea rhytidosperma),0.6
E,No common name (Delissea undulata),0.6
E,No common name (Deparia kaalaana),0.6
E,No common name (Diplazium molokaiense),0.6
E,No common name (Doryopteris angelica),0.6
E,No common name (Doryopteris takeuchii),0.6
E,No common name (Festuca hawaiiensis),0.6
E,No common name (Festuca molokaiensis),0.6
E,No common name (Gouania hillebrandii),0.6
E,No common name (Gouania meyenii),0.6
E,No common name (Gouania vitifolia),0.6
E,No common name (Hesperomannia arborescens),0.6
E,No common name (Hesperomannia arbuscula),0.6
E,No common name (Hesperomannia lydgatei),0.6
E,No common name (Kadua degeneri),0.6
E,No common name (Kadua haupuensis),0.6
E,No common name (Kadua parvula),0.6
E,No common name (Kadua st.-johnii),0.6
E,No common name (Keysseria (=Lagenifera) erici),0.6
E,No common name (Keysseria (=Lagenifera) helenae),0.6
E,No common name (Labordia lorenciana),0.6
E,No common name (Lepidium orbiculare),0.6
E,No common name (Lipochaeta venosa),0.6
E,No common name (Lobelia koolauensis),0.6
E,No common name (Lobelia monostachya),0.6
E,No common name (Lobelia niihauensis),0.6
E,No common name (Lobelia oahuensis),0.6
E,No common name (Lysimachia filifolia),0.6
E,No common name (Lysimachia iniki),0.6
E,No common name (Lysimachia lydgatei),0.6
E,No common name (Lysimachia maxima),0.6
E,No common name (Lysimachia pendens),0.6
E,No common name (Lysimachia scopulensis),0.6
E,No common name (Lysimachia venosa),0.6
E,No common name (Neraudia angulata),0.6
E,No common name (Neraudia ovata),0.6
E,No common name (Neraudia sericea),0.6
E,No common name (Phyllostegia bracteata),0.6
E,No common name (Phyllostegia brevidens),0.6
E,No common name (Phyllostegia floribunda),0.6
E,No common name (Phyllostegia glabra var. lanaiensis),0.6
E,No common name (Phyllostegia haliakalae),0.6
E,No common name (Phyllostegia helleri),0.6
E,No common name (Phyllostegia hirsuta),0.6
E,No common name (Phyllostegia hispida),0.6
E,No common name (Phyllostegia kaalaensis),0.6
E,No common name (Phyllostegia knudsenii),0.6
E,No common name (Phyllostegia mannii),0.6
E,No common name (Phyllostegia mollis),0.6
E,No common name (Phyllostegia parviflora),0.6
E,No common name (Phyllostegia pilosa),0.6
E,No common name (Phyllostegia renovans),0.6
E,No common name (Phyllostegia stachyoides),0.6
E,No common name (Phyllostegia velutina),0.6
E,No common name (Phyllostegia waimeae),0.6
E,No common name (Phyllostegia warshaueri),0.6
E,No common name (Phyllostegia wawrana),0.6
E,No common name (Pittosporum halophilum),0.6
E,No common name (Pittosporum hawaiiense),0.6
E,No common name (Platanthera holochila),0.6
E,No common name (Platydesma cornuta cornuta),0.6
E,No common name (Platydesma cornuta decurrens),0.6
E,No common name (Platydesma remyi),0.6
E,No common name (Poa siphonoglossa),0.6
E,No common name (Polyscias bisattenuata),0.6
E,No common name (Polyscias flynnii),0.6
E,No common name (Polyscias lydgatei),0.6
E,No common name (Polyscias racemosa),0.6
E,No common name (Pritchardia bakeri),0.6
E,No common name (Pteris lidgatei),0.6
E,No common name (Remya kauaiensis),0.6
E,No common name (Remya montgomeryi),0.6
E,No common name (Sanicula mariversa),0.6
E,No common name (Sanicula purpurea),0.6
E,No common name (Sanicula sandwicensis),0.6
E,No common name (Santalum involutum),0.6
E,No common name (Schiedea attenuata),0.6
E,No common name (Schiedea diffusa ssp. macraei),0.6
E,No common name (Schiedea diffusa subsp. diffusa),0.6
E,No common name (Schiedea haleakalensis),0.6
E,No common name (Schiedea helleri),0.6
E,No common name (Schiedea hookeri),0.6
E,No common name (Schiedea jacobii),0.6
E,No common name (Schiedea kaalae),0.6
E,No common name (Schiedea kauaiensis),0.6
E,No common name (Schiedea laui),0.6
E,No common name (Schiedea lydgatei),0.6
E,No common name (Schiedea membranacea),0.6
E,No common name (Schiedea nuttallii),0.6
E,No common name (Schiedea obovata),0.6
E,No common name (Schiedea salicaria),0.6
E,No common name (Schiedea sarmentosa),0.6
E,No common name (Schiedea spergulina var. leiopoda),0.6
E,No common name (Schiedea trinervis),0.6
E,No common name (Schiedea viscosa),0.6
E,No common name (Sicyos lanceoloideus),0.6
E,No common name (Silene alexandri),0.6
E,No common name (Silene lanceolata),0.6
E,No common name (Silene perlmanii),0.6
E,No common name (Spermolepis hawaiiensis),0.6
E,No common name (Stenogyne angustifolia angustifolia),0.6
E,No common name (Stenogyne bifida),0.6
E,No common name (Stenogyne campanulata),0.6
E,No common name (Stenogyne cranwelliae),0.6
E,No common name (Stenogyne kaalae ssp. sherffii),0.6
E,No common name (Stenogyne kanehoana),0.6
E,No common name (Stenogyne kauaulaensis),0.6
E,No common name (Stenogyne kealiae),0.6
E,No common name (Tetramolopium arenarium),0.6
E,No common name (Tetramolopium filiforme),0.6
E,No common name (Tetramolopium lepidotum ssp. lepidotum),0.6
E,No common name (Tetramolopium remyi),0.6
E,No common name (Trematolobelia singularis),0.6
E,No common name (Vigna o-wahuensis),0.6
E,No common name (Viola helenae),0.6
E,No common name (Viola lanaiensis),0.6
E,No common name (Viola oahuensis),0.6
E,No common name (Wikstroemia skottsbergiana),0.6
E,No common name (Wikstroemia villosa),0.6
E,No common name (Xylosma crenatum),0.6
E,Nohoanu (Geranium hanaense),0.6
E,Nohoanu (Geranium hillebrandii),0.6
E,Nohoanu (Geranium kauaiense),0.6
E,Nohoanu (Geranium multiflorum),0.6
E,"nui, haha (Cyanea horrida)",0.6
E,Oha (Delissea subcordata),0.6
E,Ohai (Sesbania tomentosa),0.6
E,`Oha wai (Clermontia drepanomorpha),0.6
E,`Oha wai (Clermontia lindseyana),0.6
E,`Oha wai (Clermontia oblongifolia ssp. brevipes),0.6
E,`Oha wai (Clermontia oblongifolia ssp. mauiensis),0.6
E,`Oha wai (Clermontia peleana),0.6
E,`Oha wai (Clermontia pyrularia),0.6
E,`Oha wai (Clermontia samuelii),0.6
E,`Ohe (Joinvillea ascendens ascendens),0.6
E,`Ohe`ohe (Polyscias gymnocarpa),0.6
E,olua (Hypolepis hawaiiensis var. mauiensis),0.6
E,Olulu (Brighamia insignis),0.6
E,Opuhe (Urera kaalae),0.6
E,Pa`iniu (Astelia waialealae),0.6
E,Pamakani (Tetramolopium capillare),0.6
E,Pamakani (Viola chamissoniana ssp. chamissoniana),0.6
E,"Panicgrass, Carter's (Panicum fauriei var. carteri)",0.6
E,Papala (Charpentiera densiflora),0.6
E,Pauoa (Ctenitis squamigera),0.6
E,pilo (Kadua laxiflora),0.6
E,Pilo kea lau li`i (Platydesma rostrata),0.6
E,Po`e (Portulaca sclerocarpa),0.6
E,Popolo (Cyanea solanacea),0.6
E,Popolo (Solanum nelsonii),0.6
E,Popolo ku mai (Solanum incompletum),0.6
E,Pua `ala (Brighamia rockii),0.6
E,Pu`uka`a (Cyperus trachysanthos),0.6
E,"Reedgrass, Hillegrand's (Calamagrostis hillebrandii)",0.6
E,"Reedgrass, Maui (Calamagrostis expansa)",0.6
E,"Remya, Maui (Remya mauiensis)",0.6
E,"Sandalwood, Lanai (=`iliahi) (Santalum haleakalae var. lanaiense)",0.6
E,"Schiedea, Diamond Head (Schiedea adamantis)",0.6
E,"Silversword, Mauna Loa (=Ka'u) (Argyroxiphium kauense)",0.6
E,Uhi uhi (Mezoneuron kavaiense),0.6
E,"Vetch, Hawaiian (Vicia menziesii)",0.6
E,Wahane (Pritchardia aylmer-robinsonii),0.6
E,Wawae`iole (Huperzia mannii),0.6
E,Wawae`iole (Huperzia nutans),0.6
E,Wawae`iole (Huperzia (=Phlegmariurus) stemmermanniae),0.6
E,"wild coffee, Oahu (=kopiko) (Psychotria hexandra ssp. oahuensis)",0.6
T,`Ahinahina (Argyroxiphium sandwicense ssp. macrocephalum),0.5
T,Aupaka (Isodendrion longifolium),0.5
T,Haha (Cyanea recta),0.5
T,Ha`iwale (Cyrtandra limahuliensis),0.5
T,Kolea (Myrsine linearifolia),0.5
T,Makou (Peucedanum sandwicense),0.5
T,No common name (Schiedea spergulina var. spergulina),0.5
T,No common name (Silene hawaiiensis),0.5
T,No common name (Tetramolopium rockii),0.5
